time (s),/YS<0> (V),/WENB (V),/WeightB (V),/RFS_ENB (V),/I0/VOUTB (V),/cmIn (V),/PRE (V),/WWL<0> (V),/RWL<0> (V),/I0/WBL (V),/I0/VRBL (V),/Vref (V),/VOUT (V)
44.10E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,84.09E-3,599.2E-3,550.0E-3,3.844E-6
44.12E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,76.04E-3,599.2E-3,550.0E-3,11.82E-6
44.17E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,70.38E-3,599.2E-3,550.0E-3,3.250E-6
44.22E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,68.13E-3,599.2E-3,550.0E-3,11.50E-6
44.29E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,67.43E-3,599.2E-3,550.0E-3,3.105E-6
44.38E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,67.29E-3,599.3E-3,550.0E-3,11.48E-6
44.51E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,67.29E-3,599.3E-3,550.0E-3,3.092E-6
44.76E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,67.29E-3,599.3E-3,550.0E-3,11.48E-6
45.24E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,67.29E-3,599.3E-3,550.0E-3,3.089E-6
46.00E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,67.29E-3,599.4E-3,550.0E-3,11.48E-6
46.00E-9,1.200,1.200,1.200,1.200,1.200,1.190,1.190,0.000,0.000,67.29E-3,596.4E-3,550.0E-3,-64.84E-6
46.00E-9,1.200,1.200,1.200,1.200,1.200,1.170,1.170,0.000,0.000,67.29E-3,590.7E-3,550.0E-3,-197.5E-6
46.00E-9,1.200,1.200,1.200,1.200,1.199,1.130,1.130,0.000,0.000,67.28E-3,580.8E-3,550.0E-3,-381.0E-6
46.00E-9,1.200,1.200,1.200,1.200,1.199,1.051,1.051,0.000,0.000,67.28E-3,564.1E-3,550.0E-3,-513.0E-6
46.00E-9,1.200,1.200,1.200,1.200,1.199,944.6E-3,944.6E-3,0.000,0.000,67.29E-3,543.0E-3,550.0E-3,-396.0E-6
46.00E-9,1.200,1.200,1.200,1.200,1.200,782.6E-3,782.6E-3,0.000,0.000,67.31E-3,515.8E-3,550.0E-3,553.0E-6
46.00E-9,1.200,1.200,1.200,1.200,1.204,604.4E-3,604.4E-3,0.000,0.000,67.32E-3,503.6E-3,550.0E-3,2.941E-3
46.01E-9,1.200,1.200,1.200,1.200,1.212,438.5E-3,438.5E-3,0.000,0.000,67.29E-3,544.0E-3,550.0E-3,6.295E-3
46.01E-9,1.200,1.200,1.200,1.200,1.211,281.9E-3,281.9E-3,0.000,0.000,67.13E-3,680.3E-3,550.0E-3,8.019E-3
46.01E-9,1.200,1.200,1.200,1.200,1.176,150.6E-3,150.6E-3,0.000,0.000,66.84E-3,846.5E-3,550.0E-3,3.955E-3
46.01E-9,1.200,1.200,1.200,1.200,1.127,75.29E-3,75.29E-3,0.000,0.000,66.63E-3,926.3E-3,550.0E-3,-4.428E-3
46.01E-9,1.200,1.200,1.200,1.200,1.093,37.64E-3,37.64E-3,0.000,0.000,66.55E-3,953.3E-3,550.0E-3,-9.955E-3
46.01E-9,1.200,1.200,1.200,1.200,1.073,18.82E-3,18.82E-3,0.000,0.000,66.52E-3,963.3E-3,550.0E-3,-13.11E-3
46.01E-9,1.200,1.200,1.200,1.200,1.051,0.000,0.000,0.000,0.000,66.50E-3,971.3E-3,550.0E-3,-16.52E-3
46.01E-9,1.200,1.200,1.200,1.200,1.038,0.000,0.000,0.000,0.000,66.49E-3,977.5E-3,550.0E-3,-18.24E-3
46.01E-9,1.200,1.200,1.200,1.200,1.024,0.000,0.000,0.000,0.000,66.49E-3,983.3E-3,550.0E-3,-20.04E-3
46.01E-9,1.200,1.200,1.200,1.200,999.6E-3,0.000,0.000,0.000,0.000,66.50E-3,991.6E-3,550.0E-3,-23.39E-3
46.01E-9,1.200,1.200,1.200,1.200,944.6E-3,0.000,0.000,0.000,0.000,66.55E-3,1.003,550.0E-3,-30.57E-3
46.01E-9,1.200,1.200,1.200,1.200,826.4E-3,0.000,0.000,0.000,0.000,66.91E-3,1.012,550.0E-3,-44.06E-3
46.01E-9,1.200,1.200,1.200,1.200,708.2E-3,0.000,0.000,0.000,0.000,67.62E-3,1.014,550.0E-3,-55.02E-3
46.01E-9,1.200,1.200,1.200,1.200,602.9E-3,0.000,0.000,0.000,0.000,68.62E-3,1.013,550.0E-3,-62.13E-3
46.01E-9,1.200,1.200,1.200,1.200,506.4E-3,0.000,0.000,0.000,0.000,69.95E-3,1.011,550.0E-3,-64.72E-3
46.01E-9,1.200,1.200,1.200,1.200,412.0E-3,0.000,0.000,0.000,0.000,71.71E-3,1.009,550.0E-3,-64.20E-3
46.01E-9,1.200,1.200,1.200,1.200,318.3E-3,0.000,0.000,0.000,0.000,73.95E-3,1.008,550.0E-3,-60.04E-3
46.01E-9,1.200,1.200,1.200,1.200,227.7E-3,0.000,0.000,0.000,0.000,76.73E-3,1.007,550.0E-3,-52.73E-3
46.01E-9,1.200,1.200,1.200,1.200,137.1E-3,0.000,0.000,0.000,0.000,80.72E-3,1.005,550.0E-3,-40.34E-3
46.01E-9,1.200,1.200,1.200,1.200,84.83E-3,0.000,0.000,0.000,0.000,84.23E-3,1.004,550.0E-3,-29.73E-3
46.02E-9,1.200,1.200,1.200,1.200,48.48E-3,0.000,0.000,0.000,0.000,87.85E-3,1.003,550.0E-3,-19.94E-3
46.02E-9,1.200,1.200,1.200,1.200,23.57E-3,0.000,0.000,0.000,0.000,91.81E-3,1.002,550.0E-3,-11.34E-3
46.02E-9,1.200,1.200,1.200,1.200,10.01E-3,0.000,0.000,0.000,0.000,95.65E-3,1.002,550.0E-3,-5.453E-3
46.02E-9,1.200,1.200,1.200,1.200,3.771E-3,0.000,0.000,0.000,0.000,99.21E-3,1.001,550.0E-3,-2.199E-3
46.02E-9,1.200,1.200,1.200,1.200,1.243E-3,0.000,0.000,0.000,0.000,102.7E-3,1.001,550.0E-3,-652.5E-6
46.02E-9,1.200,1.200,1.200,1.200,436.8E-6,0.000,0.000,0.000,0.000,106.0E-3,1.000,550.0E-3,-139.6E-6
46.02E-9,1.200,1.200,1.200,1.200,216.9E-6,0.000,0.000,0.000,0.000,109.5E-3,1.000,550.0E-3,-6.808E-6
46.03E-9,1.200,1.200,1.200,1.200,141.7E-6,0.000,0.000,0.000,0.000,113.6E-3,1.000,550.0E-3,-9.322E-6
46.03E-9,1.200,1.200,1.200,1.200,103.7E-6,0.000,0.000,0.000,0.000,119.1E-3,1.000,550.0E-3,5.403E-6
46.04E-9,1.200,1.200,1.200,1.200,80.31E-6,0.000,0.000,0.000,0.000,125.8E-3,1.000,550.0E-3,-6.393E-6
46.05E-9,1.200,1.200,1.200,1.200,69.01E-6,0.000,0.000,0.000,0.000,133.4E-3,1.000,550.0E-3,5.983E-6
46.07E-9,1.200,1.200,1.200,1.200,51.11E-6,0.000,0.000,0.000,0.000,141.9E-3,1.000,550.0E-3,-6.197E-6
46.09E-9,1.200,1.200,1.200,1.200,39.49E-6,0.000,0.000,0.000,0.000,150.7E-3,1.000,550.0E-3,6.074E-6
46.11E-9,1.200,1.200,1.200,1.200,22.81E-6,0.000,0.000,0.000,0.000,159.1E-3,1.000,550.0E-3,-6.076E-6
46.15E-9,1.200,1.200,1.200,1.200,16.58E-6,0.000,0.000,0.000,0.000,165.0E-3,1.000,550.0E-3,6.134E-6
46.18E-9,1.200,1.200,1.200,1.200,7.469E-6,0.000,0.000,0.000,0.000,168.8E-3,1.000,550.0E-3,-6.015E-6
46.22E-9,1.200,1.200,1.200,1.200,6.499E-6,0.000,0.000,0.000,0.000,171.4E-3,1.000,550.0E-3,6.156E-6
46.27E-9,1.200,1.200,1.200,1.200,758.1E-9,0.000,0.000,0.000,0.000,173.1E-3,1.000,550.0E-3,-5.987E-6
46.34E-9,1.200,1.200,1.200,1.200,2.306E-6,0.000,0.000,0.000,0.000,174.1E-3,1.000,550.0E-3,6.163E-6
46.45E-9,1.200,1.200,1.200,1.200,-1.361E-6,0.000,0.000,0.000,0.000,174.5E-3,1.000,550.0E-3,-5.977E-6
46.63E-9,1.200,1.200,1.200,1.200,1.619E-6,0.000,0.000,0.000,0.000,174.5E-3,1.000,550.0E-3,6.162E-6
46.92E-9,1.200,1.200,1.200,1.200,-1.432E-6,0.000,0.000,0.000,0.000,174.5E-3,1.000,550.0E-3,-5.975E-6
47.33E-9,1.200,1.200,1.200,1.200,1.624E-6,0.000,0.000,0.000,0.000,174.5E-3,1.000,550.0E-3,6.158E-6
47.90E-9,1.200,1.200,1.200,1.200,-1.436E-6,0.000,0.000,0.000,0.000,174.5E-3,1.000,550.0E-3,-5.974E-6
48.00E-9,1.200,1.200,1.200,1.200,1.625E-6,0.000,0.000,0.000,0.000,174.5E-3,1.000,550.0E-3,6.159E-6
48.00E-9,1.200,1.200,1.200,1.200,168.9E-6,0.000,10.01E-3,0.000,0.000,174.5E-3,1.000,550.0E-3,209.0E-6
48.00E-9,1.200,1.200,1.200,1.200,453.0E-6,0.000,30.02E-3,0.000,0.000,174.5E-3,1.000,550.0E-3,551.1E-6
48.00E-9,1.200,1.200,1.200,1.200,714.9E-6,0.000,70.06E-3,0.000,0.000,174.5E-3,1.001,550.0E-3,833.2E-6
48.00E-9,1.200,1.200,1.200,1.200,706.7E-6,0.000,150.1E-3,0.000,0.000,174.5E-3,1.001,550.0E-3,751.2E-6
48.00E-9,1.200,1.200,1.200,1.200,402.5E-6,0.000,299.5E-3,0.000,0.000,174.5E-3,1.000,550.0E-3,364.7E-6
48.00E-9,1.200,1.200,1.200,1.200,311.7E-6,0.000,430.8E-3,0.000,0.000,174.5E-3,999.0E-3,550.0E-3,295.6E-6
48.00E-9,1.200,1.200,1.200,1.200,427.4E-6,0.000,573.4E-3,0.000,0.000,174.5E-3,995.1E-3,550.0E-3,456.5E-6
48.01E-9,1.200,1.200,1.200,1.200,368.4E-6,0.000,689.4E-3,0.000,0.000,174.5E-3,989.3E-3,550.0E-3,645.6E-6
48.01E-9,1.200,1.200,1.200,1.200,97.97E-6,0.000,735.8E-3,0.000,0.000,174.5E-3,984.2E-3,550.0E-3,672.8E-6
48.01E-9,1.200,1.200,1.200,1.200,-2.023E-3,0.000,828.4E-3,0.000,0.000,174.5E-3,977.0E-3,550.0E-3,354.9E-6
48.01E-9,1.200,1.200,1.200,1.200,-5.472E-3,0.000,907.0E-3,0.000,0.000,174.5E-3,976.2E-3,550.0E-3,-225.6E-6
48.01E-9,1.200,1.200,1.200,1.200,-10.93E-3,0.000,1.018,0.000,0.000,174.5E-3,980.1E-3,550.0E-3,-890.0E-6
48.01E-9,1.200,1.200,1.200,1.200,-14.93E-3,0.000,1.109,0.000,0.000,174.5E-3,984.0E-3,550.0E-3,-1.101E-3
48.01E-9,1.200,1.200,1.200,1.200,-16.67E-3,0.000,1.155,0.000,0.000,174.5E-3,985.3E-3,550.0E-3,-1.075E-3
48.01E-9,1.200,1.200,1.200,1.200,-18.21E-3,0.000,1.200,0.000,0.000,174.6E-3,986.3E-3,550.0E-3,-920.5E-6
48.01E-9,1.200,1.200,1.200,1.200,-18.60E-3,0.000,1.200,0.000,0.000,174.6E-3,986.1E-3,550.0E-3,-973.8E-6
48.01E-9,1.200,1.200,1.200,1.200,-19.37E-3,0.000,1.200,0.000,0.000,174.6E-3,985.9E-3,550.0E-3,-1.054E-3
48.01E-9,1.200,1.200,1.200,1.200,-20.36E-3,0.000,1.200,0.000,0.000,174.6E-3,986.2E-3,550.0E-3,-1.061E-3
48.01E-9,1.200,1.200,1.200,1.200,-22.23E-3,0.000,1.200,0.000,0.000,174.7E-3,987.3E-3,550.0E-3,-783.7E-6
48.01E-9,1.200,1.200,1.200,1.200,-25.18E-3,0.000,1.200,0.000,0.000,174.7E-3,988.8E-3,550.0E-3,326.8E-6
48.01E-9,1.200,1.200,1.200,1.200,-29.48E-3,0.000,1.200,0.000,0.000,174.8E-3,989.2E-3,550.0E-3,3.459E-3
48.01E-9,1.200,1.200,1.200,1.200,-32.91E-3,0.000,1.200,0.000,0.000,174.9E-3,988.6E-3,550.0E-3,7.587E-3
48.01E-9,1.200,1.200,1.200,1.200,-30.04E-3,0.000,1.200,0.000,0.000,175.0E-3,988.2E-3,550.0E-3,13.27E-3
48.01E-9,1.200,1.200,1.200,1.200,-5.344E-3,0.000,1.200,0.000,0.000,175.3E-3,988.2E-3,550.0E-3,22.66E-3
48.02E-9,1.200,1.200,1.200,1.200,36.95E-3,0.000,1.200,0.000,0.000,175.7E-3,988.7E-3,550.0E-3,27.40E-3
48.02E-9,1.200,1.200,1.200,1.200,138.1E-3,0.000,1.200,0.000,0.000,176.0E-3,990.5E-3,550.0E-3,31.33E-3
48.02E-9,1.200,1.200,1.200,1.200,275.0E-3,0.000,1.200,0.000,0.000,175.5E-3,993.0E-3,550.0E-3,32.62E-3
48.02E-9,1.200,1.200,1.200,1.200,412.7E-3,0.000,1.200,0.000,0.000,173.9E-3,995.0E-3,550.0E-3,32.44E-3
48.02E-9,1.200,1.200,1.200,1.200,547.8E-3,0.000,1.200,0.000,0.000,170.9E-3,996.5E-3,550.0E-3,29.71E-3
48.02E-9,1.200,1.200,1.200,1.200,708.1E-3,0.000,1.200,0.000,0.000,164.6E-3,997.9E-3,550.0E-3,24.72E-3
48.02E-9,1.200,1.200,1.200,1.200,866.1E-3,0.000,1.200,0.000,0.000,155.3E-3,999.0E-3,550.0E-3,20.43E-3
48.02E-9,1.200,1.200,1.200,1.200,998.1E-3,0.000,1.200,0.000,0.000,144.7E-3,999.4E-3,550.0E-3,14.60E-3
48.03E-9,1.200,1.200,1.200,1.200,1.109,0.000,1.200,0.000,0.000,133.0E-3,999.3E-3,550.0E-3,6.805E-3
48.03E-9,1.200,1.200,1.200,1.200,1.154,0.000,1.200,0.000,0.000,126.5E-3,999.3E-3,550.0E-3,2.843E-3
48.03E-9,1.200,1.200,1.200,1.200,1.185,0.000,1.200,0.000,0.000,120.6E-3,999.5E-3,550.0E-3,419.7E-6
48.03E-9,1.200,1.200,1.200,1.200,1.197,0.000,1.200,0.000,0.000,117.3E-3,999.6E-3,550.0E-3,-250.3E-6
48.03E-9,1.200,1.200,1.200,1.200,1.204,0.000,1.200,0.000,0.000,115.1E-3,999.7E-3,550.0E-3,-673.5E-6
48.04E-9,1.200,1.200,1.200,1.200,1.208,0.000,1.200,0.000,0.000,112.7E-3,999.7E-3,550.0E-3,-1.285E-3
48.04E-9,1.200,1.200,1.200,1.200,1.208,0.000,1.200,0.000,0.000,111.2E-3,999.7E-3,550.0E-3,-2.097E-3
48.04E-9,1.200,1.200,1.200,1.200,1.206,0.000,1.200,0.000,0.000,110.0E-3,999.7E-3,550.0E-3,-2.853E-3
48.04E-9,1.200,1.200,1.200,1.200,1.204,0.000,1.200,0.000,0.000,108.9E-3,999.7E-3,550.0E-3,-2.866E-3
48.04E-9,1.200,1.200,1.200,1.200,1.203,0.000,1.200,0.000,0.000,107.9E-3,999.6E-3,550.0E-3,-2.521E-3
48.04E-9,1.200,1.200,1.200,1.200,1.202,0.000,1.200,0.000,0.000,106.7E-3,999.4E-3,550.0E-3,-2.096E-3
48.04E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,105.1E-3,999.2E-3,550.0E-3,-1.478E-3
48.05E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,102.8E-3,999.2E-3,550.0E-3,-751.5E-6
48.05E-9,1.200,1.200,1.200,1.200,1.199,0.000,1.200,0.000,0.000,99.43E-3,999.6E-3,550.0E-3,-157.2E-6
48.06E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,96.96E-3,999.8E-3,550.0E-3,-30.24E-6
48.06E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,94.38E-3,1.000,550.0E-3,2.951E-6
48.06E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,91.57E-3,1.000,550.0E-3,5.836E-6
48.07E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,87.59E-3,1.000,550.0E-3,9.848E-6
48.09E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,82.73E-3,1.000,550.0E-3,6.197E-6
48.11E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,76.65E-3,1.000,550.0E-3,9.442E-6
48.16E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,70.49E-3,1.000,550.0E-3,5.666E-6
48.21E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,68.16E-3,1.000,550.0E-3,9.084E-6
48.28E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.43E-3,1.000,550.0E-3,5.534E-6
48.36E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.30E-3,1.000,550.0E-3,9.043E-6
48.50E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.29E-3,1.000,550.0E-3,5.531E-6
48.74E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.29E-3,1.000,550.0E-3,9.050E-6
49.22E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.29E-3,1.000,550.0E-3,5.541E-6
50.00E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.29E-3,1.000,550.0E-3,9.044E-6
